timestamp,max_demand_gen,highest_gen,min_gen,day_peak_gen,eve_peak_gen,eve_peak_load_shedding,max_temp,total_gas,total_energy,day_of_week,day_of_month,month,is_weekend,season
2017-08-04,8821,8911.0,6802.0,7060.0,8821,0,33.8,976.37,186.21,4,4,8,1,1
2017-08-05,9470,9470.0,7073.0,7806.0,9470,0,33.3,1058.04,197.32,5,5,8,1,1
2017-08-06,9167,9167.0,7283.0,8078.0,9167,0,31.6,1048.78,210.95,6,6,8,0,1
2017-08-07,9166,9166.0,6846.0,7570.0,9166,0,32.4,1026.88,195.39,0,7,8,0,1
2017-08-08,9314,9314.0,7214.0,7919.0,9314,0,34.2,1027.41,198.31,1,8,8,0,1
2017-08-09,9037,9037.0,7404.0,7948.0,9037,0,32.2,986.89,196.62,2,9,8,0,1
2017-08-10,8894,9021.0,7136.0,7220.0,8911,0,32.4,986.89,208.93,3,10,8,0,1
2017-08-11,8894,8377.0,5752.0,6217.0,8377,0,30.0,928.99,170.52,4,11,8,1,1
2017-08-12,8752,8752.0,5525.0,6658.0,8752,0,28.5,977.58,174.78,5,12,8,1,1
2017-08-13,8831,8831.0,6149.0,7401.0,8831,0,31.6,1007.19,182.04,6,13,8,0,1
2017-08-14,8977,8977.0,6421.0,7499.0,8977,0,30.8,982.85,185.84,0,14,8,0,1
2017-08-15,8765,8765.0,6402.0,6998.0,8765,0,32.2,992.36,179.49,1,15,8,0,1
2017-08-16,9064,9064.0,6842.0,7487.0,9064,0,31.0,1013.87,192.91,2,16,8,0,1
2017-08-17,9201,9318.0,6862.0,8011.0,9201,0,32.6,1031.91,197.82,3,17,8,0,1
2017-08-18,8850,8881.0,6654.0,6860.0,8850,0,31.0,1020.14,186.88,4,18,8,1,1
2017-08-19,9253,9254.0,6748.0,7289.0,9253,0,34.0,1034.33,189.72,5,19,8,1,1
2017-08-20,9284,9284.0,7397.0,8308.0,9284,0,33.5,1050.36,201.13,6,20,8,0,1
2017-08-21,9318,9318.0,7693.0,8385.0,9318,0,33.6,1027.11,202.11,0,21,8,0,1
2017-08-22,9180,9227.0,6922.0,7952.0,9180,0,33.2,1020.01,198.01,1,22,8,0,1
2017-08-23,9129,9129.0,6996.0,7947.0,9129,0,32.8,995.3,195.46,2,23,8,0,1
2017-08-24,8986,8986.0,7307.0,8215.0,8986,0,33.2,980.38,200.29,3,24,8,0,1
2017-08-25,8933,8940.0,6769.0,7305.0,8933,0,32.5,996.46,191.47,4,25,8,1,1
2017-08-26,9253,9253.0,7246.0,7619.0,9253,0,32.6,991.38,207.26,5,26,8,1,1
2017-08-27,9110,9120.0,6692.0,8253.0,9110,0,32.6,984.47,196.79,6,27,8,0,1
2017-08-28,9084,9084.0,7237.0,8003.0,9084,0,33.2,981.35,199.09,0,28,8,0,1
2017-08-29,9088,9088.0,7340.0,8051.0,9088,0,33.6,1014.52,208.91,1,29,8,0,1
2017-08-30,8980,8983.0,6879.0,7803.0,8980,0,33.5,1026.73,196.0,2,30,8,0,1
2017-08-31,8053,8370.0,6699.0,6937.0,8053,0,32.2,993.24,180.28,3,31,8,0,1
2017-09-01,7889,7972.0,5624.0,5541.0,7719,0,33.0,960.13,163.22,4,1,9,1,1
2017-09-02,7951,7951.0,4928.0,4758.0,7781,0,33.0,930.83,152.09,5,2,9,1,1
2017-09-03,7719,7728.0,5465.0,5979.0,7719,0,33.9,928.66,157.19,6,3,9,0,1
2017-09-04,8079,8079.0,5693.0,6213.0,8079,0,35.5,960.81,164.28,0,4,9,0,1
2017-09-05,8245,8245.0,6091.0,6581.0,8245,0,35.0,1019.22,174.67,1,5,9,0,1
2017-09-06,8422,8422.0,6339.0,6890.0,8422,0,32.2,1053.04,177.61,2,6,9,0,1
2017-09-07,8449,8449.0,6437.0,7067.0,8449,0,34.8,1064.24,179.76,3,7,9,0,1
2017-09-08,8672,8672.0,6238.0,6690.0,8672,0,31.0,994.54,176.04,4,8,9,1,1
2017-09-09,8804,8804.0,6651.0,7363.0,8804,0,34.0,1049.72,181.67,5,9,9,1,1
2017-09-10,8358,8358.0,6392.0,7289.0,8358,0,31.5,1049.73,177.11,6,10,9,0,1
2017-09-11,8583,8583.0,5980.0,6745.0,8583,0,27.0,1052.63,182.07,0,11,9,0,1
2017-09-12,9016,9016.0,6214.0,7419.0,9016,0,32.7,1038.89,184.92,1,12,9,0,1
2017-09-13,9049,9049.0,6833.0,7934.0,9049,0,32.6,1022.82,194.32,2,13,9,0,1
2017-09-14,9194,9194.0,7027.0,7797.0,9194,0,32.5,979.32,195.53,3,14,9,0,1
2017-09-15,8839,8839.0,6829.0,7122.0,8839,0,33.4,967.32,193.37,4,15,9,1,1
2017-09-16,8984,9154.0,7392.0,7956.0,8984,0,36.0,993.23,197.34,5,16,9,1,1
2017-09-17,9094,9094.0,6685.0,7445.0,9094,0,31.2,968.71,193.23,6,17,9,0,1
2017-09-18,8959,8959.0,6767.0,8125.0,8959,0,34.5,964.47,193.54,0,18,9,0,1
2017-09-19,9047,9047.0,6898.0,7823.0,9047,0,30.0,958.13,191.51,1,19,9,0,1
2017-09-20,9122,9122.0,6852.0,7711.0,9122,0,31.0,972.48,191.17,2,20,9,0,1
2017-09-21,9215,9215.0,6969.4,7966.0,9215,0,32.8,1010.39,195.43,3,21,9,0,1
2017-09-22,8930,8930.0,6674.0,7125.0,8930,0,34.6,972.66,188.21,4,22,9,1,1
2017-09-23,9056,9159.0,7319.3,7987.0,9056,0,35.5,1024.0,197.97,5,23,9,1,1
2017-09-24,9276,9281.0,8018.2,8542.0,9276,0,35.5,1031.97,197.98,6,24,9,0,1
2017-09-25,9272,9272.0,7965.4,8554.0,9272,0,33.9,1036.69,207.61,0,25,9,0,1
2017-09-26,9431,9431.0,7885.7,8474.0,9431,0,32.8,1036.69,211.97,1,26,9,0,1
2017-09-27,9231,9250.0,7701.7,8278.0,9231,0,32.5,1057.13,208.31,2,27,9,0,1
2017-09-28,8910,8910.0,7287.1,8522.0,8910,0,32.1,980.39,200.28,3,28,9,0,1
2017-09-29,8187,8187.0,5051.1,5548.0,8187,0,28.8,971.31,158.73,4,29,9,1,1
2017-09-30,9009,9009.0,6025.5,7201.0,9009,0,31.6,1023.09,177.31,5,30,9,1,2
2017-10-01,8874,8874.0,6293.1,7195.0,8874,0,32.5,1027.89,180.56,6,1,10,0,2
2017-10-02,9377,9377.0,6460.1,8176.0,9377,0,33.2,1034.11,200.42,0,2,10,0,2
2017-10-03,9382,9389.0,6901.4,8120.0,9382,0,35.0,1059.54,199.07,1,3,10,0,2
